[INFO] this weight = 0.0646903335492, eventWeight = 2.14615941048, pileupWeight = 2.14615941048, genWeight = 1.0, nInt = 10, Run = 1, Event = 40943432

[INFO] this weight = 0.0646903335492, eventWeight = 2.14615941048, pileupWeight = 2.14615941048, genWeight = 1.0, nInt = 10, Run = 1, Event = 25134474

[INFO] this weight = -0.0646903335492, eventWeight = -2.14615941048, pileupWeight = 2.14615941048, genWeight = -1.0, nInt = 10, Run = 1, Event = 28003776

[INFO] this weight = 0.0646903335492, eventWeight = 2.14615941048, pileupWeight = 2.14615941048, genWeight = 1.0, nInt = 10, Run = 1, Event = 29291621

[INFO] this weight = 0.0646903335492, eventWeight = 2.14615941048, pileupWeight = 2.14615941048, genWeight = 1.0, nInt = 10, Run = 1, Event = 19843795

[INFO] this weight = -0.080800284781, eventWeight = -2.68062138557, pileupWeight = 2.68062138557, genWeight = -1.0, nInt = 9, Run = 1, Event = 33238661

[INFO] this weight = 0.106606723511, eventWeight = 3.53677296638, pileupWeight = 3.53677296638, genWeight = 1.0, nInt = 8, Run = 1, Event = 29335060

[INFO] this weight = 0.0646903335492, eventWeight = 2.14615941048, pileupWeight = 2.14615941048, genWeight = 1.0, nInt = 10, Run = 1, Event = 7372758

[INFO] this weight = -0.0646903335492, eventWeight = -2.14615941048, pileupWeight = 2.14615941048, genWeight = -1.0, nInt = 10, Run = 1, Event = 25201857

[INFO] this weight = 0.0646903335492, eventWeight = 2.14615941048, pileupWeight = 2.14615941048, genWeight = 1.0, nInt = 10, Run = 1, Event = 27739018

[INFO] this weight = 0.080800284781, eventWeight = 2.68062138557, pileupWeight = 2.68062138557, genWeight = 1.0, nInt = 9, Run = 1, Event = 34051095

[INFO] this weight = 0.080800284781, eventWeight = 2.68062138557, pileupWeight = 2.68062138557, genWeight = 1.0, nInt = 9, Run = 1, Event = 38105831

[INFO] this weight = 0.080800284781, eventWeight = 2.68062138557, pileupWeight = 2.68062138557, genWeight = 1.0, nInt = 9, Run = 1, Event = 21981173

[INFO] this weight = 0.080800284781, eventWeight = 2.68062138557, pileupWeight = 2.68062138557, genWeight = 1.0, nInt = 9, Run = 1, Event = 32075096

[INFO] this weight = 1.34908107086, eventWeight = 44.7569656372, pileupWeight = 44.7569656372, genWeight = 1.0, nInt = 2, Run = 1, Event = 32075175

[INFO] this weight = 0.0646903335492, eventWeight = 2.14615941048, pileupWeight = 2.14615941048, genWeight = 1.0, nInt = 10, Run = 1, Event = 32077661

[INFO] this weight = 0.266949518801, eventWeight = 8.85628795624, pileupWeight = 8.85628795624, genWeight = 1.0, nInt = 5, Run = 1, Event = 19838489

[INFO] this weight = 0.0646903335492, eventWeight = 2.14615941048, pileupWeight = 2.14615941048, genWeight = 1.0, nInt = 10, Run = 1, Event = 7328611

[INFO] this weight = 0.143383205568, eventWeight = 4.7568655014, pileupWeight = 4.7568655014, genWeight = 1.0, nInt = 7, Run = 1, Event = 2292748

[INFO] this weight = 0.0646903335492, eventWeight = 2.14615941048, pileupWeight = 2.14615941048, genWeight = 1.0, nInt = 10, Run = 1, Event = 7418348

[INFO] this weight = -0.0646903335492, eventWeight = -2.14615941048, pileupWeight = 2.14615941048, genWeight = -1.0, nInt = 10, Run = 1, Event = 12727679

[INFO] this weight = 0.080800284781, eventWeight = 2.68062138557, pileupWeight = 2.68062138557, genWeight = 1.0, nInt = 9, Run = 1, Event = 11620040

[INFO] this weight = 0.0646903335492, eventWeight = 2.14615941048, pileupWeight = 2.14615941048, genWeight = 1.0, nInt = 10, Run = 1, Event = 15159641

[INFO] this weight = -0.266949518801, eventWeight = -8.85628795624, pileupWeight = 8.85628795624, genWeight = -1.0, nInt = 5, Run = 1, Event = 40123318

[INFO] this weight = 0.106606723511, eventWeight = 3.53677296638, pileupWeight = 3.53677296638, genWeight = 1.0, nInt = 8, Run = 1, Event = 2379133

[INFO] this weight = -0.370973981476, eventWeight = -12.3073921204, pileupWeight = 12.3073921204, genWeight = -1.0, nInt = 4, Run = 1, Event = 6402565

[INFO] this weight = 0.266949518801, eventWeight = 8.85628795624, pileupWeight = 8.85628795624, genWeight = 1.0, nInt = 5, Run = 1, Event = 6403349

[INFO] this weight = 0.0646903335492, eventWeight = 2.14615941048, pileupWeight = 2.14615941048, genWeight = 1.0, nInt = 10, Run = 1, Event = 8331178

[INFO] this weight = 0.106606723511, eventWeight = 3.53677296638, pileupWeight = 3.53677296638, genWeight = 1.0, nInt = 8, Run = 1, Event = 41478330

[INFO] this weight = 0.143383205568, eventWeight = 4.7568655014, pileupWeight = 4.7568655014, genWeight = 1.0, nInt = 7, Run = 1, Event = 25542827

[INFO] this weight = 0.080800284781, eventWeight = 2.68062138557, pileupWeight = 2.68062138557, genWeight = 1.0, nInt = 9, Run = 1, Event = 32824614

[INFO] this weight = -0.0646903335492, eventWeight = -2.14615941048, pileupWeight = 2.14615941048, genWeight = -1.0, nInt = 10, Run = 1, Event = 35035292

[INFO] this weight = -0.106606723511, eventWeight = -3.53677296638, pileupWeight = 3.53677296638, genWeight = -1.0, nInt = 8, Run = 1, Event = 35115005

[INFO] this weight = 0.080800284781, eventWeight = 2.68062138557, pileupWeight = 2.68062138557, genWeight = 1.0, nInt = 9, Run = 1, Event = 23492112

[INFO] this weight = 0.0646903335492, eventWeight = 2.14615941048, pileupWeight = 2.14615941048, genWeight = 1.0, nInt = 10, Run = 1, Event = 23705834

[INFO] this weight = 0.0646903335492, eventWeight = 2.14615941048, pileupWeight = 2.14615941048, genWeight = 1.0, nInt = 10, Run = 1, Event = 33175079

[INFO] this weight = -0.0646903335492, eventWeight = -2.14615941048, pileupWeight = 2.14615941048, genWeight = -1.0, nInt = 10, Run = 1, Event = 34006948

[INFO] this weight = 0.266949518801, eventWeight = 8.85628795624, pileupWeight = 8.85628795624, genWeight = 1.0, nInt = 5, Run = 1, Event = 36351746

[INFO] this weight = 0.106606723511, eventWeight = 3.53677296638, pileupWeight = 3.53677296638, genWeight = 1.0, nInt = 8, Run = 1, Event = 16730650

[INFO] this weight = -0.080800284781, eventWeight = -2.68062138557, pileupWeight = 2.68062138557, genWeight = -1.0, nInt = 9, Run = 1, Event = 16723878

[INFO] this weight = 0.0646903335492, eventWeight = 2.14615941048, pileupWeight = 2.14615941048, genWeight = 1.0, nInt = 10, Run = 1, Event = 16724386

[INFO] this weight = 0.0646903335492, eventWeight = 2.14615941048, pileupWeight = 2.14615941048, genWeight = 1.0, nInt = 10, Run = 1, Event = 41502455

[INFO] this weight = 0.080800284781, eventWeight = 2.68062138557, pileupWeight = 2.68062138557, genWeight = 1.0, nInt = 9, Run = 1, Event = 33520609

[INFO] this weight = 0.0646903335492, eventWeight = 2.14615941048, pileupWeight = 2.14615941048, genWeight = 1.0, nInt = 10, Run = 1, Event = 27834915

[INFO] this weight = 0.143383205568, eventWeight = 4.7568655014, pileupWeight = 4.7568655014, genWeight = 1.0, nInt = 7, Run = 1, Event = 24457552

[INFO] this weight = 0.193711625277, eventWeight = 6.42655563354, pileupWeight = 6.42655563354, genWeight = 1.0, nInt = 6, Run = 1, Event = 25109264

[INFO] this weight = -0.080800284781, eventWeight = -2.68062138557, pileupWeight = 2.68062138557, genWeight = -1.0, nInt = 9, Run = 1, Event = 28350711

[INFO] this weight = 0.143383205568, eventWeight = 4.7568655014, pileupWeight = 4.7568655014, genWeight = 1.0, nInt = 7, Run = 1, Event = 24649966

[INFO] this weight = 0.0646903335492, eventWeight = 2.14615941048, pileupWeight = 2.14615941048, genWeight = 1.0, nInt = 10, Run = 1, Event = 24650738

[INFO] this weight = 0.0646903335492, eventWeight = 2.14615941048, pileupWeight = 2.14615941048, genWeight = 1.0, nInt = 10, Run = 1, Event = 30249859

[INFO] this weight = -0.106606723511, eventWeight = -3.53677296638, pileupWeight = 3.53677296638, genWeight = -1.0, nInt = 8, Run = 1, Event = 18420060

[INFO] this weight = 0.080800284781, eventWeight = 2.68062138557, pileupWeight = 2.68062138557, genWeight = 1.0, nInt = 9, Run = 1, Event = 33340094

[INFO] this weight = 0.0646903335492, eventWeight = 2.14615941048, pileupWeight = 2.14615941048, genWeight = 1.0, nInt = 10, Run = 1, Event = 19985069

[INFO] this weight = 0.106606723511, eventWeight = 3.53677296638, pileupWeight = 3.53677296638, genWeight = 1.0, nInt = 8, Run = 1, Event = 19985087

[INFO] this weight = 0.080800284781, eventWeight = 2.68062138557, pileupWeight = 2.68062138557, genWeight = 1.0, nInt = 9, Run = 1, Event = 21325482

[INFO] this weight = 0.266949518801, eventWeight = 8.85628795624, pileupWeight = 8.85628795624, genWeight = 1.0, nInt = 5, Run = 1, Event = 19619764

[INFO] this weight = 0.080800284781, eventWeight = 2.68062138557, pileupWeight = 2.68062138557, genWeight = 1.0, nInt = 9, Run = 1, Event = 19637114

[INFO] this weight = 0.080800284781, eventWeight = 2.68062138557, pileupWeight = 2.68062138557, genWeight = 1.0, nInt = 9, Run = 1, Event = 24847284

[INFO] this weight = -0.0646903335492, eventWeight = -2.14615941048, pileupWeight = 2.14615941048, genWeight = -1.0, nInt = 10, Run = 1, Event = 23380129

[INFO] this weight = -0.0646903335492, eventWeight = -2.14615941048, pileupWeight = 2.14615941048, genWeight = -1.0, nInt = 10, Run = 1, Event = 3221103

[INFO] this weight = 0.0646903335492, eventWeight = 2.14615941048, pileupWeight = 2.14615941048, genWeight = 1.0, nInt = 10, Run = 1, Event = 3278638

[INFO] this weight = 0.080800284781, eventWeight = 2.68062138557, pileupWeight = 2.68062138557, genWeight = 1.0, nInt = 9, Run = 1, Event = 4893087

[INFO] this weight = 0.106606723511, eventWeight = 3.53677296638, pileupWeight = 3.53677296638, genWeight = 1.0, nInt = 8, Run = 1, Event = 4893126

[INFO] this weight = -0.106606723511, eventWeight = -3.53677296638, pileupWeight = 3.53677296638, genWeight = -1.0, nInt = 8, Run = 1, Event = 4897601

[INFO] this weight = 0.106606723511, eventWeight = 3.53677296638, pileupWeight = 3.53677296638, genWeight = 1.0, nInt = 8, Run = 1, Event = 29453614

[INFO] this weight = 0.266949518801, eventWeight = 8.85628795624, pileupWeight = 8.85628795624, genWeight = 1.0, nInt = 5, Run = 1, Event = 29344515

[INFO] this weight = -0.193711625277, eventWeight = -6.42655563354, pileupWeight = 6.42655563354, genWeight = -1.0, nInt = 6, Run = 1, Event = 2543544

[INFO] this weight = 0.193711625277, eventWeight = 6.42655563354, pileupWeight = 6.42655563354, genWeight = 1.0, nInt = 6, Run = 1, Event = 2802300

[INFO] this weight = 0.193711625277, eventWeight = 6.42655563354, pileupWeight = 6.42655563354, genWeight = 1.0, nInt = 6, Run = 1, Event = 24238285

[INFO] this weight = 0.193711625277, eventWeight = 6.42655563354, pileupWeight = 6.42655563354, genWeight = 1.0, nInt = 6, Run = 1, Event = 34089009

[INFO] this weight = 0.0646903335492, eventWeight = 2.14615941048, pileupWeight = 2.14615941048, genWeight = 1.0, nInt = 10, Run = 1, Event = 34090351

[INFO] this weight = -0.0646903335492, eventWeight = -2.14615941048, pileupWeight = 2.14615941048, genWeight = -1.0, nInt = 10, Run = 1, Event = 23472599

[INFO] this weight = 0.0646903335492, eventWeight = 2.14615941048, pileupWeight = 2.14615941048, genWeight = 1.0, nInt = 10, Run = 1, Event = 30005705

[INFO] this weight = 0.080800284781, eventWeight = 2.68062138557, pileupWeight = 2.68062138557, genWeight = 1.0, nInt = 9, Run = 1, Event = 30005907

[INFO] this weight = 0.143383205568, eventWeight = 4.7568655014, pileupWeight = 4.7568655014, genWeight = 1.0, nInt = 7, Run = 1, Event = 8251473

[INFO] this weight = 0.193711625277, eventWeight = 6.42655563354, pileupWeight = 6.42655563354, genWeight = 1.0, nInt = 6, Run = 1, Event = 23828023

[INFO] this weight = -0.106606723511, eventWeight = -3.53677296638, pileupWeight = 3.53677296638, genWeight = -1.0, nInt = 8, Run = 1, Event = 29540636

[INFO] this weight = -0.0646903335492, eventWeight = -2.14615941048, pileupWeight = 2.14615941048, genWeight = -1.0, nInt = 10, Run = 1, Event = 33050504

[INFO] this weight = 0.106606723511, eventWeight = 3.53677296638, pileupWeight = 3.53677296638, genWeight = 1.0, nInt = 8, Run = 1, Event = 36896287

[INFO] this weight = 0.080800284781, eventWeight = 2.68062138557, pileupWeight = 2.68062138557, genWeight = 1.0, nInt = 9, Run = 1, Event = 37748508

[INFO] this weight = 0.0646903335492, eventWeight = 2.14615941048, pileupWeight = 2.14615941048, genWeight = 1.0, nInt = 10, Run = 1, Event = 4021915

[INFO] this weight = 0.370973981476, eventWeight = 12.3073921204, pileupWeight = 12.3073921204, genWeight = 1.0, nInt = 4, Run = 1, Event = 34909425

[INFO] this weight = -0.080800284781, eventWeight = -2.68062138557, pileupWeight = 2.68062138557, genWeight = -1.0, nInt = 9, Run = 1, Event = 22523694

[INFO] this weight = 0.0646903335492, eventWeight = 2.14615941048, pileupWeight = 2.14615941048, genWeight = 1.0, nInt = 10, Run = 1, Event = 33046673

[INFO] this weight = 0.0646903335492, eventWeight = 2.14615941048, pileupWeight = 2.14615941048, genWeight = 1.0, nInt = 10, Run = 1, Event = 23137541

[INFO] this weight = -0.0646903335492, eventWeight = -2.14615941048, pileupWeight = 2.14615941048, genWeight = -1.0, nInt = 10, Run = 1, Event = 38439951

[INFO] this weight = 0.0646903335492, eventWeight = 2.14615941048, pileupWeight = 2.14615941048, genWeight = 1.0, nInt = 10, Run = 1, Event = 26532032

[INFO] this weight = 0.080800284781, eventWeight = 2.68062138557, pileupWeight = 2.68062138557, genWeight = 1.0, nInt = 9, Run = 1, Event = 17422857

[INFO] this weight = 0.080800284781, eventWeight = 2.68062138557, pileupWeight = 2.68062138557, genWeight = 1.0, nInt = 9, Run = 1, Event = 20897133

[INFO] this weight = -0.0646903335492, eventWeight = -2.14615941048, pileupWeight = 2.14615941048, genWeight = -1.0, nInt = 10, Run = 1, Event = 33747489

[INFO] this weight = 0.080800284781, eventWeight = 2.68062138557, pileupWeight = 2.68062138557, genWeight = 1.0, nInt = 9, Run = 1, Event = 29113171

[INFO] this weight = -0.370973981476, eventWeight = -12.3073921204, pileupWeight = 12.3073921204, genWeight = -1.0, nInt = 4, Run = 1, Event = 25475362

[INFO] this weight = 0.080800284781, eventWeight = 2.68062138557, pileupWeight = 2.68062138557, genWeight = 1.0, nInt = 9, Run = 1, Event = 37070678

[INFO] this weight = -0.0646903335492, eventWeight = -2.14615941048, pileupWeight = 2.14615941048, genWeight = -1.0, nInt = 10, Run = 1, Event = 16911889

[INFO] this weight = 0.106606723511, eventWeight = 3.53677296638, pileupWeight = 3.53677296638, genWeight = 1.0, nInt = 8, Run = 1, Event = 5052422

[INFO] this weight = -0.0646903335492, eventWeight = -2.14615941048, pileupWeight = 2.14615941048, genWeight = -1.0, nInt = 10, Run = 1, Event = 5131353

[INFO] this weight = 0.080800284781, eventWeight = 2.68062138557, pileupWeight = 2.68062138557, genWeight = 1.0, nInt = 9, Run = 1, Event = 16980914

[INFO] this weight = -0.106606723511, eventWeight = -3.53677296638, pileupWeight = 3.53677296638, genWeight = -1.0, nInt = 8, Run = 1, Event = 32739963

[INFO] this weight = -0.143383205568, eventWeight = -4.7568655014, pileupWeight = 4.7568655014, genWeight = -1.0, nInt = 7, Run = 1, Event = 31886141

[INFO] this weight = 0.0646903335492, eventWeight = 2.14615941048, pileupWeight = 2.14615941048, genWeight = 1.0, nInt = 10, Run = 1, Event = 31886472

[INFO] this weight = 0.0646903335492, eventWeight = 2.14615941048, pileupWeight = 2.14615941048, genWeight = 1.0, nInt = 10, Run = 1, Event = 35315663

[INFO] this weight = 0.0646903335492, eventWeight = 2.14615941048, pileupWeight = 2.14615941048, genWeight = 1.0, nInt = 10, Run = 1, Event = 1050871

[INFO] this weight = -0.080800284781, eventWeight = -2.68062138557, pileupWeight = 2.68062138557, genWeight = -1.0, nInt = 9, Run = 1, Event = 37047816

[INFO] this weight = 0.0646903335492, eventWeight = 2.14615941048, pileupWeight = 2.14615941048, genWeight = 1.0, nInt = 10, Run = 1, Event = 8315798

[INFO] this weight = -0.0646903335492, eventWeight = -2.14615941048, pileupWeight = 2.14615941048, genWeight = -1.0, nInt = 10, Run = 1, Event = 8317033

[INFO] this weight = 0.106606723511, eventWeight = 3.53677296638, pileupWeight = 3.53677296638, genWeight = 1.0, nInt = 8, Run = 1, Event = 6128169

[INFO] this weight = -0.0646903335492, eventWeight = -2.14615941048, pileupWeight = 2.14615941048, genWeight = -1.0, nInt = 10, Run = 1, Event = 21870296

[INFO] this weight = -0.266949518801, eventWeight = -8.85628795624, pileupWeight = 8.85628795624, genWeight = -1.0, nInt = 5, Run = 1, Event = 8187109

[INFO] this weight = -0.193711625277, eventWeight = -6.42655563354, pileupWeight = 6.42655563354, genWeight = -1.0, nInt = 6, Run = 1, Event = 28259332

[INFO] this weight = -0.560053532963, eventWeight = -18.5802745819, pileupWeight = 18.5802745819, genWeight = -1.0, nInt = 3, Run = 1, Event = 28286402

[INFO] this weight = 0.370973981476, eventWeight = 12.3073921204, pileupWeight = 12.3073921204, genWeight = 1.0, nInt = 4, Run = 1, Event = 23305609

[INFO] this weight = 0.193711625277, eventWeight = 6.42655563354, pileupWeight = 6.42655563354, genWeight = 1.0, nInt = 6, Run = 1, Event = 36407995

[INFO] this weight = -0.106606723511, eventWeight = -3.53677296638, pileupWeight = 3.53677296638, genWeight = -1.0, nInt = 8, Run = 1, Event = 36973274

[INFO] this weight = 0.143383205568, eventWeight = 4.7568655014, pileupWeight = 4.7568655014, genWeight = 1.0, nInt = 7, Run = 1, Event = 36974648

[INFO] this weight = 0.0646903335492, eventWeight = 2.14615941048, pileupWeight = 2.14615941048, genWeight = 1.0, nInt = 10, Run = 1, Event = 37843578

[INFO] this weight = 0.0646903335492, eventWeight = 2.14615941048, pileupWeight = 2.14615941048, genWeight = 1.0, nInt = 10, Run = 1, Event = 40956770

[INFO] this weight = 0.106606723511, eventWeight = 3.53677296638, pileupWeight = 3.53677296638, genWeight = 1.0, nInt = 8, Run = 1, Event = 7754803

[INFO] this weight = 0.0646903335492, eventWeight = 2.14615941048, pileupWeight = 2.14615941048, genWeight = 1.0, nInt = 10, Run = 1, Event = 5571322

[INFO] this weight = 0.0646903335492, eventWeight = 2.14615941048, pileupWeight = 2.14615941048, genWeight = 1.0, nInt = 10, Run = 1, Event = 3914431

[INFO] this weight = -0.080800284781, eventWeight = -2.68062138557, pileupWeight = 2.68062138557, genWeight = -1.0, nInt = 9, Run = 1, Event = 19300841

[INFO] this weight = 0.193711625277, eventWeight = 6.42655563354, pileupWeight = 6.42655563354, genWeight = 1.0, nInt = 6, Run = 1, Event = 5575934

[INFO] this weight = 0.080800284781, eventWeight = 2.68062138557, pileupWeight = 2.68062138557, genWeight = 1.0, nInt = 9, Run = 1, Event = 3900149

[INFO] this weight = 0.0646903335492, eventWeight = 2.14615941048, pileupWeight = 2.14615941048, genWeight = 1.0, nInt = 10, Run = 1, Event = 4011610

[INFO] this weight = -0.266949518801, eventWeight = -8.85628795624, pileupWeight = 8.85628795624, genWeight = -1.0, nInt = 5, Run = 1, Event = 4287032

[INFO] this weight = 0.080800284781, eventWeight = 2.68062138557, pileupWeight = 2.68062138557, genWeight = 1.0, nInt = 9, Run = 1, Event = 32588542

[INFO] this weight = 0.080800284781, eventWeight = 2.68062138557, pileupWeight = 2.68062138557, genWeight = 1.0, nInt = 9, Run = 1, Event = 34378409

[INFO] this weight = 0.080800284781, eventWeight = 2.68062138557, pileupWeight = 2.68062138557, genWeight = 1.0, nInt = 9, Run = 1, Event = 32743863

[INFO] this weight = -0.0646903335492, eventWeight = -2.14615941048, pileupWeight = 2.14615941048, genWeight = -1.0, nInt = 10, Run = 1, Event = 33407730

[INFO] this weight = 0.106606723511, eventWeight = 3.53677296638, pileupWeight = 3.53677296638, genWeight = 1.0, nInt = 8, Run = 1, Event = 40763712

[INFO] this weight = 0.0646903335492, eventWeight = 2.14615941048, pileupWeight = 2.14615941048, genWeight = 1.0, nInt = 10, Run = 1, Event = 1118374

[INFO] this weight = 0.106606723511, eventWeight = 3.53677296638, pileupWeight = 3.53677296638, genWeight = 1.0, nInt = 8, Run = 1, Event = 21026752

[INFO] this weight = 0.0646903335492, eventWeight = 2.14615941048, pileupWeight = 2.14615941048, genWeight = 1.0, nInt = 10, Run = 1, Event = 25094046

[INFO] this weight = 0.0646903335492, eventWeight = 2.14615941048, pileupWeight = 2.14615941048, genWeight = 1.0, nInt = 10, Run = 1, Event = 29460276

[INFO] this weight = 0.080800284781, eventWeight = 2.68062138557, pileupWeight = 2.68062138557, genWeight = 1.0, nInt = 9, Run = 1, Event = 21549796

[INFO] this weight = 0.0646903335492, eventWeight = 2.14615941048, pileupWeight = 2.14615941048, genWeight = 1.0, nInt = 10, Run = 1, Event = 34149148

[INFO] this weight = -0.080800284781, eventWeight = -2.68062138557, pileupWeight = 2.68062138557, genWeight = -1.0, nInt = 9, Run = 1, Event = 37687378

[INFO] this weight = 0.080800284781, eventWeight = 2.68062138557, pileupWeight = 2.68062138557, genWeight = 1.0, nInt = 9, Run = 1, Event = 7554362

[INFO] this weight = 0.080800284781, eventWeight = 2.68062138557, pileupWeight = 2.68062138557, genWeight = 1.0, nInt = 9, Run = 1, Event = 37967423

[INFO] this weight = 0.0646903335492, eventWeight = 2.14615941048, pileupWeight = 2.14615941048, genWeight = 1.0, nInt = 10, Run = 1, Event = 20874990

[INFO] this weight = 0.080800284781, eventWeight = 2.68062138557, pileupWeight = 2.68062138557, genWeight = 1.0, nInt = 9, Run = 1, Event = 4793903

[INFO] this weight = 0.106606723511, eventWeight = 3.53677296638, pileupWeight = 3.53677296638, genWeight = 1.0, nInt = 8, Run = 1, Event = 7878480

[INFO] this weight = -0.106606723511, eventWeight = -3.53677296638, pileupWeight = 3.53677296638, genWeight = -1.0, nInt = 8, Run = 1, Event = 5657530

[INFO] this weight = 0.0646903335492, eventWeight = 2.14615941048, pileupWeight = 2.14615941048, genWeight = 1.0, nInt = 10, Run = 1, Event = 28088924

[INFO] this weight = 0.143383205568, eventWeight = 4.7568655014, pileupWeight = 4.7568655014, genWeight = 1.0, nInt = 7, Run = 1, Event = 23082054

[INFO] this weight = 0.080800284781, eventWeight = 2.68062138557, pileupWeight = 2.68062138557, genWeight = 1.0, nInt = 9, Run = 1, Event = 22398433

[INFO] this weight = -0.106606723511, eventWeight = -3.53677296638, pileupWeight = 3.53677296638, genWeight = -1.0, nInt = 8, Run = 1, Event = 3513196

[INFO] this weight = 0.266949518801, eventWeight = 8.85628795624, pileupWeight = 8.85628795624, genWeight = 1.0, nInt = 5, Run = 1, Event = 1579142

[INFO] this weight = -0.106606723511, eventWeight = -3.53677296638, pileupWeight = 3.53677296638, genWeight = -1.0, nInt = 8, Run = 1, Event = 1785956

[INFO] this weight = -0.0646903335492, eventWeight = -2.14615941048, pileupWeight = 2.14615941048, genWeight = -1.0, nInt = 10, Run = 1, Event = 23424496

[INFO] this weight = 0.080800284781, eventWeight = 2.68062138557, pileupWeight = 2.68062138557, genWeight = 1.0, nInt = 9, Run = 1, Event = 22828658

[INFO] this weight = 0.106606723511, eventWeight = 3.53677296638, pileupWeight = 3.53677296638, genWeight = 1.0, nInt = 8, Run = 1, Event = 22840682

[INFO] this weight = 0.143383205568, eventWeight = 4.7568655014, pileupWeight = 4.7568655014, genWeight = 1.0, nInt = 7, Run = 1, Event = 23216159

[INFO] this weight = 0.080800284781, eventWeight = 2.68062138557, pileupWeight = 2.68062138557, genWeight = 1.0, nInt = 9, Run = 1, Event = 7913063

[INFO] this weight = 0.0646903335492, eventWeight = 2.14615941048, pileupWeight = 2.14615941048, genWeight = 1.0, nInt = 10, Run = 1, Event = 26050701

[INFO] this weight = -0.080800284781, eventWeight = -2.68062138557, pileupWeight = 2.68062138557, genWeight = -1.0, nInt = 9, Run = 1, Event = 4802124

[INFO] this weight = 0.106606723511, eventWeight = 3.53677296638, pileupWeight = 3.53677296638, genWeight = 1.0, nInt = 8, Run = 1, Event = 41629588

[INFO] this weight = 0.143383205568, eventWeight = 4.7568655014, pileupWeight = 4.7568655014, genWeight = 1.0, nInt = 7, Run = 1, Event = 5155634

[INFO] this weight = 0.266949518801, eventWeight = 8.85628795624, pileupWeight = 8.85628795624, genWeight = 1.0, nInt = 5, Run = 1, Event = 33538614

[INFO] this weight = -0.080800284781, eventWeight = -2.68062138557, pileupWeight = 2.68062138557, genWeight = -1.0, nInt = 9, Run = 1, Event = 20945919

[INFO] this weight = 0.0646903335492, eventWeight = 2.14615941048, pileupWeight = 2.14615941048, genWeight = 1.0, nInt = 10, Run = 1, Event = 33999162

[INFO] this weight = 0.0646903335492, eventWeight = 2.14615941048, pileupWeight = 2.14615941048, genWeight = 1.0, nInt = 10, Run = 1, Event = 33955402

[INFO] this weight = 0.080800284781, eventWeight = 2.68062138557, pileupWeight = 2.68062138557, genWeight = 1.0, nInt = 9, Run = 1, Event = 38132282

[INFO] this weight = 0.106606723511, eventWeight = 3.53677296638, pileupWeight = 3.53677296638, genWeight = 1.0, nInt = 8, Run = 1, Event = 2258857

[INFO] this weight = 0.080800284781, eventWeight = 2.68062138557, pileupWeight = 2.68062138557, genWeight = 1.0, nInt = 9, Run = 1, Event = 4549287

[INFO] this weight = -0.0646903335492, eventWeight = -2.14615941048, pileupWeight = 2.14615941048, genWeight = -1.0, nInt = 10, Run = 1, Event = 20667430

[INFO] this weight = 0.143383205568, eventWeight = 4.7568655014, pileupWeight = 4.7568655014, genWeight = 1.0, nInt = 7, Run = 1, Event = 8062453

[INFO] this weight = 0.106606723511, eventWeight = 3.53677296638, pileupWeight = 3.53677296638, genWeight = 1.0, nInt = 8, Run = 1, Event = 36702421

[INFO] this weight = -0.193711625277, eventWeight = -6.42655563354, pileupWeight = 6.42655563354, genWeight = -1.0, nInt = 6, Run = 1, Event = 22238621

[INFO] this weight = 0.0646903335492, eventWeight = 2.14615941048, pileupWeight = 2.14615941048, genWeight = 1.0, nInt = 10, Run = 1, Event = 22658766

[INFO] this weight = 0.193711625277, eventWeight = 6.42655563354, pileupWeight = 6.42655563354, genWeight = 1.0, nInt = 6, Run = 1, Event = 32471609

[INFO] this weight = 0.0646903335492, eventWeight = 2.14615941048, pileupWeight = 2.14615941048, genWeight = 1.0, nInt = 10, Run = 1, Event = 33434708

[INFO] this weight = 0.106606723511, eventWeight = 3.53677296638, pileupWeight = 3.53677296638, genWeight = 1.0, nInt = 8, Run = 1, Event = 33439379

[INFO] this weight = 0.266949518801, eventWeight = 8.85628795624, pileupWeight = 8.85628795624, genWeight = 1.0, nInt = 5, Run = 1, Event = 1460970

[INFO] this weight = 0.080800284781, eventWeight = 2.68062138557, pileupWeight = 2.68062138557, genWeight = 1.0, nInt = 9, Run = 1, Event = 20142284

[INFO] this weight = 0.0646903335492, eventWeight = 2.14615941048, pileupWeight = 2.14615941048, genWeight = 1.0, nInt = 10, Run = 1, Event = 31975525

[INFO] this weight = 0.0646903335492, eventWeight = 2.14615941048, pileupWeight = 2.14615941048, genWeight = 1.0, nInt = 10, Run = 1, Event = 2508536

[INFO] this weight = 0.143383205568, eventWeight = 4.7568655014, pileupWeight = 4.7568655014, genWeight = 1.0, nInt = 7, Run = 1, Event = 20565296

[INFO] this weight = 0.0646903335492, eventWeight = 2.14615941048, pileupWeight = 2.14615941048, genWeight = 1.0, nInt = 10, Run = 1, Event = 801165

